,pred count,true count,Is in Training
0,0.0,0.0,True
1,0.0,0.0,False
2,221.85682678222656,139.0,False
3,203.46983337402344,172.0,False
4,0.0,0.0,True
5,0.0,0.0,True
6,176.4069366455078,172.0,True
7,241.4649200439453,158.0,False
8,0.0,0.0,True
9,0.0,0.0,True
10,367.517822265625,384.0,False
11,314.8149719238281,336.0,True
12,0.0,0.0,True
13,0.0,0.0,True
14,187.79983520507812,179.0,True
15,247.13221740722656,284.0,False
16,0.0,0.0,True
17,0.0,5.0,True
18,267.265380859375,284.0,True
19,234.33743286132812,253.0,True
20,0.0,0.0,False
21,0.0,0.0,True
22,371.3243103027344,419.0,False
23,200.77447509765625,230.0,True
24,0.0,0.0,True
25,0.0,0.0,False
26,195.218505859375,188.0,False
27,167.76058959960938,176.0,True
28,0.0,0.0,True
29,0.0,0.0,True
30,175.59857177734375,154.0,False
31,196.8799591064453,209.0,True
32,0.0,0.0,True
33,0.0,0.0,True
34,360.27203369140625,399.0,True
35,160.95909118652344,155.0,True
36,0.0,0.0,False
37,0.0,0.0,False
38,32.59868621826172,40.0,True
39,254.23316955566406,257.0,True
40,0.0,0.0,True
41,0.0,0.0,True
42,174.02134704589844,209.0,True
43,200.60345458984375,197.0,False
44,0.0,0.0,True
45,0.0,19.0,True
46,202.19171142578125,205.0,True
47,232.22232055664062,232.0,True
48,0.0,0.0,True
49,0.0,0.0,False
50,314.3315124511719,213.0,False
51,237.88331604003906,227.0,True
52,0.0,0.0,False
53,0.0,0.0,True
54,296.2109680175781,250.0,False
55,282.05657958984375,266.0,True
56,0.0,0.0,True
57,0.0,44.0,False
58,480.1572265625,484.0,True
59,335.7103271484375,323.0,True
60,0.0,0.0,False
61,0.0,0.0,True
62,160.43482971191406,162.0,True
63,92.34365844726562,81.0,True
64,0.0,0.0,False
65,0.0,0.0,True
66,373.1336669921875,391.0,True
67,260.58685302734375,259.0,True
68,0.0,0.0,False
69,0.0,5.0,True
70,437.4933166503906,403.0,True
71,81.36793518066406,137.0,False
72,0.0,0.0,False
73,0.0,0.0,True
74,235.4298858642578,233.0,False
75,249.11294555664062,317.0,False
76,0.0,0.0,False
77,0.0,0.0,False
78,57.05551528930664,58.0,True
79,194.29566955566406,213.0,True
80,0.0,0.0,True
81,0.0,0.0,True
82,361.8650817871094,352.0,True
83,156.22450256347656,149.0,False
84,0.0,0.0,True
85,0.0,0.0,True
86,0.0,11.0,False
87,47.92702102661133,54.0,False
88,0.0,0.0,True
89,0.0,21.0,True
90,189.43699645996094,178.0,True
91,0.0,1.0,True
92,0.0,0.0,True
93,0.0,0.0,True
94,243.55416870117188,207.0,False
95,389.5194091796875,349.0,True
96,0.0,0.0,False
97,0.0,0.0,False
98,523.2337646484375,506.0,True
99,443.9565124511719,392.0,True
100,0.0,0.0,True
101,0.0,0.0,True
102,191.5737762451172,208.0,True
103,104.8819808959961,55.0,False
104,0.0,0.0,False
105,0.0,0.0,True
106,45.73503494262695,57.0,True
107,172.3162841796875,178.0,True
108,0.0,0.0,True
109,0.0,0.0,False
110,514.4034423828125,569.0,True
111,172.84951782226562,160.0,True
112,0.0,0.0,True
