,pred count,true count,Is in Training
0,0.0,0.0,True
1,0.0,0.0,True
2,130.2213897705078,139.0,True
3,184.85406494140625,172.0,True
4,0.0,0.0,False
5,0.0,0.0,False
6,157.328125,172.0,False
7,134.6375732421875,158.0,True
8,0.0,0.0,True
9,0.0,0.0,True
10,417.77880859375,384.0,True
11,280.49224853515625,336.0,False
12,0.0,0.0,False
13,0.0,0.0,False
14,182.2165069580078,179.0,True
15,265.0518798828125,284.0,True
16,0.0,0.0,True
17,0.0,5.0,False
18,292.6148986816406,284.0,False
19,205.33584594726562,253.0,True
20,0.0,0.0,True
21,0.0,0.0,True
22,407.32562255859375,419.0,True
23,246.3258819580078,230.0,False
24,0.0,0.0,True
25,0.0,0.0,True
26,167.54391479492188,188.0,True
27,169.51034545898438,176.0,False
28,0.0,0.0,True
29,0.0,0.0,False
30,147.02423095703125,154.0,True
31,212.91256713867188,209.0,True
32,0.0,0.0,True
33,0.0,0.0,True
34,347.1371154785156,399.0,True
35,155.79916381835938,155.0,True
36,0.0,0.0,True
37,0.0,0.0,True
38,42.95686721801758,40.0,True
39,246.0946807861328,257.0,False
40,0.0,0.0,True
41,0.0,0.0,False
42,178.26882934570312,209.0,True
43,206.0681915283203,197.0,True
44,0.0,0.0,True
45,0.0,19.0,True
46,186.97764587402344,205.0,True
47,208.76150512695312,232.0,True
48,0.0,0.0,True
49,0.0,0.0,True
50,213.0108642578125,213.0,True
51,206.1755828857422,227.0,True
52,0.0,0.0,True
53,0.0,0.0,True
54,255.51329040527344,250.0,True
55,286.5818176269531,266.0,True
56,0.0,0.0,True
57,0.0,44.0,True
58,503.020751953125,484.0,False
59,315.7876892089844,323.0,False
60,0.0,0.0,True
61,0.0,0.0,False
62,202.21629333496094,162.0,False
63,69.39341735839844,81.0,True
64,0.0,0.0,True
65,0.0,0.0,False
66,287.57843017578125,391.0,True
67,191.79605102539062,259.0,False
68,0.0,0.0,True
69,0.0,5.0,True
70,497.24932861328125,403.0,True
71,131.84999084472656,137.0,True
72,0.0,0.0,True
73,0.0,0.0,False
74,199.00904846191406,233.0,True
75,303.85089111328125,317.0,True
76,0.0,0.0,True
77,0.0,0.0,True
78,150.1333770751953,58.0,False
79,204.08843994140625,213.0,True
80,0.0,0.0,False
81,0.0,0.0,False
82,299.1025695800781,352.0,False
83,127.896240234375,149.0,True
84,0.0,0.0,True
85,0.0,0.0,False
86,12.882343292236328,11.0,True
87,58.61284637451172,54.0,True
88,0.0,0.0,True
89,0.0,21.0,False
90,216.85618591308594,178.0,False
