,pred count,true count,Is in Training
0,345.43634033203125,303.39469075746433,True
1,302.26751708984375,315.6997824631636,True
2,626.9521484375,706.7784476767407,False
3,488.181884765625,455.53379858351286,True
4,551.1762084960938,516.7617737738171,True
5,675.4930419921875,641.3682252414651,True
6,333.1488037109375,344.99983091638546,True
7,352.07830810546875,343.155712247485,True
8,580.9833984375,548.1594207844204,True
9,309.8780517578125,287.09959786619874,True
10,464.7185974121094,398.89515375600405,False
11,434.72052001953125,440.0940456958093,True
12,416.703369140625,407.15482424474976,True
13,528.514892578125,503.90629106595406,True
14,797.2083740234375,799.2158450375424,True
15,267.2147216796875,239.4438594990872,True
16,624.1607666015625,640.0726577534833,True
17,508.0419921875,528.0216262097013,False
18,574.6364135742188,541.7217426199552,True
19,251.26419067382812,252.02903251308723,False
20,500.92645263671875,488.01911692695046,True
21,79.789794921875,64.99383049701716,True
22,208.0967254638672,175.44210578778365,True
23,575.78466796875,555.9848810796178,True
24,870.8358764648438,884.5161200357694,True
25,273.37249755859375,252.22053287485187,True
26,249.91458129882812,232.69223299511754,True
27,616.407470703125,708.4631159439527,False
28,900.637939453125,875.8275791153102,True
29,306.598388671875,280.9842408065206,True
30,318.08056640625,309.34848649460696,True
31,491.67822265625,575.1314488845535,False
32,393.5210266113281,397.13746890840497,False
33,149.8377685546875,107.05897508386059,False
34,773.442626953125,741.6950362119735,True
35,641.546630859375,729.0650402051308,False
36,302.5682678222656,390.0747258574997,False
37,440.52825927734375,428.0673429089183,True
38,480.9477844238281,475.6708632291561,False
39,364.41943359375,387.45365640678494,False
40,453.541259765625,421.1029628171234,True
41,143.17681884765625,117.5041165241048,True
42,378.19696044921875,340.23337694411305,True
43,579.103759765625,551.8059054283275,True
44,370.11749267578125,334.97593395964583,False
45,640.4581909179688,599.1362935582185,True
46,527.278564453125,500.1321855415272,False
47,455.2408752441406,418.02255019360587,True
48,410.8890380859375,389.97728108848133,True
49,247.2858428955078,236.43920116307044,True
50,246.29702758789062,228.35601730113206,True
51,496.84454345703125,490.703038123842,False
52,674.71875,611.6294372048797,False
53,520.550048828125,489.0000000000001,True
54,523.2723999023438,465.0002383858839,False
55,544.457275390625,527.2265627551211,True
56,436.56134033203125,387.60026932566143,False
57,297.817138671875,304.46755430909235,True
58,721.7977294921875,689.9620040777398,True
59,256.35986328125,222.22465264146408,True
60,262.933349609375,243.6629907311727,True
61,565.5704345703125,530.3180499568805,True
62,532.66650390625,489.43164420658957,False
63,173.80477905273438,156.92769359155284,True
64,190.93228149414062,161.98203658994174,True
65,503.55389404296875,570.0452072796741,False
66,381.13165283203125,352.6806962350326,True
67,257.9424743652344,180.45085050240775,False
68,571.6703491210938,556.2047941357362,True
69,714.7374877929688,880.9643518375743,False
70,474.5051574707031,438.6088103823188,True
71,153.44073486328125,127.25828855794322,True
72,331.66705322265625,293.17646722199527,True
73,516.855712890625,591.3653353797088,False
74,401.47613525390625,407.053469928769,True
75,576.3128662109375,553.0568993529539,True
76,668.125732421875,623.1652286684966,True
77,621.182373046875,598.534418332028,True
78,330.4234924316406,333.65852506849313,False
79,280.5615234375,253.11398002428524,True
80,467.5896911621094,356.7007155530469,False
81,436.44512939453125,513.9550090558747,False
82,405.2209777832031,355.9050245855644,False
83,428.5345458984375,400.8388547066865,True
84,727.8536376953125,725.7115387299667,False
85,356.08660888671875,330.8755403696131,True
86,780.921875,749.1486924131369,True
87,833.925537109375,789.6002597610559,True
88,767.230224609375,747.2316599842482,True
89,605.224853515625,584.9828298706769,True
90,365.97808837890625,340.795180325278,True
91,556.5211181640625,534.656501729417,True
92,161.10980224609375,229.68351059892058,False
93,464.32110595703125,398.782546280613,False
94,615.258544921875,574.0506328741031,False
95,243.95663452148438,190.88735405926707,False
96,509.7784423828125,478.4500868527092,True
97,528.7281494140625,566.8401472530271,False
98,511.68255615234375,483.1451947075418,True
99,329.96466064453125,241.54173718627032,False
