,pred count,true count,Is in Training
0,311.3592224121094,311.0,True
1,333.506591796875,330.0,True
2,715.2495727539062,720.0,True
3,400.92535400390625,463.0,False
4,539.231201171875,542.0,False
5,635.5825805664062,649.0,True
6,368.3421936035156,364.0,True
7,352.443603515625,363.0,True
8,638.4020385742188,554.0,False
9,295.5267639160156,297.0,True
10,387.68310546875,406.0,True
11,421.361572265625,456.0,True
12,411.3109130859375,440.0,True
13,514.6561889648438,516.0,True
14,841.4888916015625,851.0,True
15,326.513916015625,243.0,False
16,651.6074829101562,650.0,True
17,547.16064453125,545.0,True
18,533.48876953125,550.0,True
19,264.0531311035156,271.0,True
20,500.22161865234375,501.0,True
21,153.03369140625,65.0,False
22,182.6640167236328,200.0,True
23,589.6600952148438,556.0,False
24,864.3776245117188,898.0,False
25,250.14654541015625,263.0,True
26,287.7332763671875,235.0,False
27,730.6412353515625,729.0,True
28,945.844970703125,908.0,True
29,274.34930419921875,300.0,True
30,493.2509765625,319.0,False
31,588.0977783203125,589.0,True
32,405.9154357910156,408.0,True
33,98.66204071044922,113.0,True
34,773.7037963867188,778.0,False
35,772.8375244140625,752.0,True
36,406.7012634277344,412.0,True
37,439.5655822753906,439.0,True
38,478.7833557128906,476.0,True
39,407.97857666015625,419.0,True
40,618.503173828125,433.0,False
41,244.08843994140625,133.0,False
42,461.4891357421875,347.0,False
43,622.3844604492188,570.0,False
44,332.3768615722656,340.0,True
45,567.0697631835938,631.0,False
46,515.5104370117188,524.0,True
47,444.5108947753906,428.0,False
48,426.8572692871094,405.0,False
49,256.38848876953125,241.0,False
50,235.38107299804688,235.0,True
51,516.4034423828125,494.0,True
52,619.7890625,629.0,True
53,595.0504760742188,489.0,False
54,503.46893310546875,491.0,True
55,603.5396728515625,533.0,False
56,397.202392578125,400.0,True
57,318.1554260253906,317.0,True
58,605.668212890625,704.0,False
59,251.11944580078125,228.0,False
60,242.66175842285156,248.0,True
61,551.4191284179688,546.0,True
62,496.9486999511719,506.0,True
63,157.45465087890625,170.0,True
64,156.76162719726562,181.0,True
65,581.98779296875,581.0,True
66,338.58782958984375,354.0,False
67,176.48773193359375,188.0,True
68,582.8897094726562,583.0,True
69,900.6625366210938,915.0,True
70,473.0427551269531,458.0,False
71,105.70315551757812,135.0,True
72,309.1512451171875,310.0,True
73,605.0148315429688,608.0,True
74,486.8043212890625,419.0,False
75,561.1819458007812,564.0,True
76,654.3093872070312,636.0,True
77,569.3606567382812,616.0,False
78,331.36883544921875,350.0,True
79,262.6508483886719,269.0,True
80,351.9022216796875,357.0,True
81,541.2393188476562,526.0,True
82,352.4519348144531,367.0,True
83,436.61126708984375,402.0,False
84,739.33447265625,726.0,True
85,352.3766784667969,368.0,True
86,714.8809814453125,762.0,False
87,716.7855224609375,801.0,False
88,707.591552734375,765.0,False
89,594.5916137695312,616.0,False
90,337.787353515625,346.0,True
91,553.7003173828125,547.0,False
92,236.08206176757812,244.0,True
93,403.8072509765625,410.0,True
94,592.8357543945312,585.0,True
95,191.7389373779297,201.0,True
96,494.4371032714844,501.0,True
97,614.2547607421875,609.0,True
98,629.435302734375,497.0,False
99,235.44097900390625,244.0,True
