,pred count,true count,Is in Training
0,458.6781005859375,311.0,True
1,355.2408447265625,330.0,True
2,779.906982421875,720.0,True
3,521.8016357421875,463.0,False
4,608.1969604492188,542.0,False
5,748.4356689453125,649.0,True
6,381.374755859375,364.0,True
7,445.6282043457031,363.0,True
8,548.8001708984375,554.0,False
9,410.6100158691406,297.0,True
10,479.1923828125,406.0,True
11,488.5244140625,456.0,True
12,459.4510803222656,440.0,True
13,547.6902465820312,516.0,True
14,790.5762329101562,851.0,True
15,398.62384033203125,243.0,False
16,642.2588500976562,650.0,True
17,610.4835815429688,545.0,True
18,624.795654296875,550.0,True
19,278.8465881347656,271.0,True
20,534.8787231445312,501.0,True
21,246.8179931640625,65.0,False
22,315.7055358886719,200.0,True
23,567.443603515625,556.0,False
24,665.5465698242188,898.0,False
25,345.5641784667969,263.0,True
26,332.5573425292969,235.0,False
27,693.8115234375,729.0,True
28,929.6244506835938,908.0,True
29,428.3653869628906,300.0,True
30,373.9134826660156,319.0,False
31,644.4072265625,589.0,True
32,408.0345153808594,408.0,True
33,176.31007385253906,113.0,True
34,766.8724975585938,778.0,False
35,814.4225463867188,752.0,True
36,413.7874450683594,412.0,True
37,491.7690124511719,439.0,True
38,534.130859375,476.0,True
39,480.6717224121094,419.0,True
40,626.3692626953125,433.0,False
41,286.91619873046875,133.0,False
42,537.4351196289062,347.0,False
43,578.0807495117188,570.0,False
44,435.12628173828125,340.0,True
45,480.3077392578125,631.0,False
46,564.7653198242188,524.0,True
47,409.18377685546875,428.0,False
48,485.91143798828125,405.0,False
49,278.1305847167969,241.0,False
50,279.8984680175781,235.0,True
51,544.643310546875,494.0,True
52,684.8907470703125,629.0,True
53,520.3378295898438,489.0,False
54,573.8820190429688,491.0,True
55,566.197998046875,533.0,False
56,487.9118347167969,400.0,True
57,337.91729736328125,317.0,True
58,640.9832153320312,704.0,False
59,353.04913330078125,228.0,False
60,325.9031677246094,248.0,True
61,605.2685546875,546.0,True
62,487.0655212402344,506.0,True
63,222.0995635986328,170.0,True
64,280.0474548339844,181.0,True
65,582.3287353515625,581.0,True
66,502.3487548828125,354.0,False
67,276.4398498535156,188.0,True
68,605.2588500976562,583.0,True
69,818.8526611328125,915.0,True
70,544.013916015625,458.0,False
71,191.5596923828125,135.0,True
72,442.9301452636719,310.0,True
73,725.2020263671875,608.0,True
74,385.51641845703125,419.0,False
75,644.1229248046875,564.0,True
76,761.2302856445312,636.0,True
77,567.4804077148438,616.0,False
78,397.1537780761719,350.0,True
79,362.3228759765625,269.0,True
80,473.6184997558594,357.0,True
81,459.1645202636719,526.0,True
82,454.0941467285156,367.0,True
83,469.24505615234375,402.0,False
84,782.0670776367188,726.0,True
85,391.2669677734375,368.0,True
86,756.971923828125,762.0,False
87,731.0828247070312,801.0,False
88,720.8834838867188,765.0,False
89,522.6343994140625,616.0,False
90,366.2960510253906,346.0,True
91,567.37451171875,547.0,False
92,270.9154052734375,244.0,True
93,480.7390441894531,410.0,True
94,636.8446044921875,585.0,True
95,249.0305633544922,201.0,True
96,522.9004516601562,501.0,True
97,571.1995849609375,609.0,True
98,598.1558227539062,497.0,False
99,382.19403076171875,244.0,True
