,pred count,true count,Is in Training
0,362.4398193359375,311.0,True
1,333.177001953125,330.0,True
2,611.4556274414062,720.0,False
3,475.1766052246094,463.0,True
4,559.472900390625,542.0,True
5,629.0137329101562,649.0,True
6,352.1766662597656,364.0,True
7,358.540771484375,363.0,True
8,567.32861328125,554.0,True
9,316.40911865234375,297.0,True
10,429.0340576171875,406.0,False
11,409.31658935546875,456.0,True
12,394.16375732421875,440.0,True
13,505.3586120605469,516.0,True
14,756.747802734375,851.0,True
15,288.6096496582031,243.0,True
16,581.1416625976562,650.0,True
17,475.59210205078125,545.0,False
18,580.007568359375,550.0,True
19,265.9072265625,271.0,False
20,529.0194702148438,501.0,True
21,117.7281723022461,65.0,True
22,244.7073211669922,200.0,True
23,559.1091918945312,556.0,True
24,773.0308227539062,898.0,True
25,308.71826171875,263.0,True
26,270.46551513671875,235.0,True
27,541.2368774414062,729.0,False
28,849.8717041015625,908.0,True
29,320.0846862792969,300.0,True
30,324.9263000488281,319.0,True
31,420.2982177734375,589.0,False
32,309.7516174316406,408.0,False
33,164.3992462158203,113.0,False
34,756.0458984375,778.0,True
35,707.217529296875,752.0,False
36,370.2569274902344,412.0,False
37,407.8880310058594,439.0,True
38,491.3777160644531,476.0,False
39,405.71612548828125,419.0,False
40,507.3705139160156,433.0,True
41,170.34571838378906,133.0,True
42,381.13238525390625,347.0,True
43,605.1033935546875,570.0,True
44,354.8178405761719,340.0,False
45,558.9907836914062,631.0,True
46,481.8043518066406,524.0,False
47,416.9608459472656,428.0,True
48,441.5684814453125,405.0,True
49,236.20892333984375,241.0,True
50,259.5425109863281,235.0,True
51,462.122314453125,494.0,False
52,593.097900390625,629.0,False
53,504.8456726074219,489.0,True
54,464.56988525390625,491.0,False
55,536.8922729492188,533.0,True
56,372.5638427734375,400.0,False
57,305.4563293457031,317.0,True
58,672.614013671875,704.0,True
59,233.9305877685547,228.0,True
60,258.59088134765625,248.0,True
61,545.8658447265625,546.0,True
62,445.6436767578125,506.0,False
63,168.77313232421875,170.0,True
64,221.11338806152344,181.0,True
65,471.0108947753906,581.0,False
66,378.4363098144531,354.0,True
67,265.65155029296875,188.0,False
68,560.0618896484375,583.0,True
69,643.8900146484375,915.0,False
70,467.973876953125,458.0,True
71,166.343994140625,135.0,True
72,363.75732421875,310.0,True
73,515.006591796875,608.0,False
74,364.5937805175781,419.0,True
75,571.8294067382812,564.0,True
76,631.9807739257812,636.0,True
77,584.9055786132812,616.0,True
78,364.0171203613281,350.0,False
79,305.5640563964844,269.0,True
80,351.7779846191406,357.0,False
81,352.86273193359375,526.0,False
82,389.3670654296875,367.0,False
83,416.62261962890625,402.0,True
84,661.7210083007812,726.0,False
85,375.7046813964844,368.0,True
86,735.4016723632812,762.0,True
87,757.8714599609375,801.0,True
88,736.3512573242188,765.0,True
89,557.0547485351562,616.0,True
90,357.8399353027344,346.0,True
91,545.994384765625,547.0,True
92,243.59942626953125,244.0,False
93,421.7928771972656,410.0,False
94,564.6732177734375,585.0,False
95,223.2744140625,201.0,False
96,490.80078125,501.0,True
97,474.2146301269531,609.0,False
98,521.0393676757812,497.0,True
99,322.8809509277344,244.0,False
