,pred count,true count,Is in Training
0,18.64942741394043,0.0,False
1,16.39395523071289,0.0,True
2,193.7945556640625,139.0,True
3,224.46112060546875,172.0,True
4,11.327038764953613,0.0,True
5,18.100839614868164,0.0,True
6,169.38516235351562,172.0,True
7,124.34032440185547,158.0,True
8,34.621337890625,0.0,False
9,26.74868392944336,0.0,False
10,379.6833190917969,384.0,True
11,381.6863708496094,336.0,True
12,17.15965461730957,0.0,True
13,15.579416275024414,0.0,True
14,186.22789001464844,179.0,False
15,283.3009338378906,284.0,True
16,30.400360107421875,0.0,False
17,29.191883087158203,5.0,True
18,274.27227783203125,284.0,True
19,275.2521667480469,253.0,False
20,25.02652359008789,0.0,True
21,15.353960037231445,0.0,False
22,313.8641662597656,419.0,True
23,267.5745849609375,230.0,True
24,12.606985092163086,0.0,False
25,17.675107955932617,0.0,True
26,197.51004028320312,188.0,True
27,139.3031768798828,176.0,True
28,13.21465015411377,0.0,False
29,18.902915954589844,0.0,True
30,188.09185791015625,154.0,True
31,177.302490234375,209.0,False
32,15.57718276977539,0.0,False
33,28.294706344604492,0.0,False
34,299.291748046875,399.0,False
35,229.4939422607422,155.0,False
36,15.264476776123047,0.0,True
37,20.33433723449707,0.0,True
38,128.23219299316406,40.0,False
39,272.8733825683594,257.0,True
40,13.900947570800781,0.0,False
41,18.40913963317871,0.0,True
42,264.5927734375,209.0,False
43,222.00088500976562,197.0,True
44,16.955957412719727,0.0,False
45,31.217369079589844,19.0,False
46,263.40673828125,205.0,False
47,194.25521850585938,232.0,False
48,20.41325569152832,0.0,False
49,16.20920181274414,0.0,True
50,192.3347625732422,213.0,True
51,251.6522216796875,227.0,False
52,16.64446258544922,0.0,True
53,21.68050193786621,0.0,False
54,260.6997985839844,250.0,True
55,316.70977783203125,266.0,False
56,24.532527923583984,0.0,False
57,51.118865966796875,44.0,True
58,326.4755554199219,484.0,True
59,296.0093994140625,323.0,True
60,19.9421329498291,0.0,True
61,19.355764389038086,0.0,True
62,171.12828063964844,162.0,True
63,125.16616821289062,81.0,False
64,17.33645248413086,0.0,True
65,15.389167785644531,0.0,True
66,334.5245666503906,391.0,False
67,286.2310485839844,259.0,True
68,24.37482261657715,0.0,True
69,21.03972625732422,5.0,False
70,351.206787109375,403.0,False
71,157.47796630859375,137.0,True
72,12.976613998413086,0.0,True
73,23.938718795776367,0.0,True
74,225.87933349609375,233.0,True
75,307.003662109375,317.0,True
76,14.828139305114746,0.0,True
77,13.951770782470703,0.0,True
78,85.61457824707031,58.0,True
79,209.1525115966797,213.0,False
80,17.356647491455078,0.0,True
81,31.881591796875,0.0,True
82,311.7431335449219,352.0,True
83,118.05609130859375,149.0,True
84,16.035749435424805,0.0,False
85,31.452163696289062,0.0,True
86,73.18461608886719,11.0,True
87,138.36622619628906,54.0,True
88,29.790037155151367,0.0,False
89,35.2601203918457,21.0,True
90,207.4392852783203,178.0,True
91,60.873165130615234,1.0,True
92,12.289259910583496,0.0,True
93,18.150365829467773,0.0,True
94,219.33673095703125,207.0,True
95,280.2760009765625,349.0,True
96,19.338626861572266,0.0,True
97,20.16133689880371,0.0,True
98,357.5784606933594,506.0,True
99,274.809814453125,392.0,False
100,12.316468238830566,0.0,False
101,21.793760299682617,0.0,False
102,185.82772827148438,208.0,True
103,89.00182342529297,55.0,True
104,16.385995864868164,0.0,True
105,15.252230644226074,0.0,False
106,82.81353759765625,57.0,True
107,142.22959899902344,178.0,True
108,28.40401840209961,0.0,False
109,71.75824737548828,0.0,True
110,383.1188049316406,569.0,False
111,151.67156982421875,160.0,False
112,17.882883071899414,0.0,False
113,35.450138092041016,32.0,False
114,341.8240661621094,457.0,True
115,377.4903564453125,419.0,True
116,16.818937301635742,0.0,False
117,15.851375579833984,0.0,True
118,231.47866821289062,204.0,True
119,147.03042602539062,96.0,True
120,17.806734085083008,0.0,True
121,17.984811782836914,0.0,True
122,178.12518310546875,182.0,True
123,139.64732360839844,137.0,False
124,13.39062213897705,0.0,False
125,14.56126880645752,0.0,True
126,263.751220703125,342.0,True
127,274.15460205078125,247.0,True
128,15.357697486877441,0.0,False
129,13.825371742248535,0.0,True
130,253.24708557128906,272.0,True
131,147.54637145996094,136.0,False
132,20.773664474487305,0.0,True
133,20.203502655029297,0.0,True
134,101.45088958740234,64.0,False
135,132.5520782470703,49.0,False
136,27.153026580810547,0.0,True
137,30.15210723876953,17.0,False
138,331.9015808105469,450.0,False
139,356.363037109375,311.0,True
140,20.227169036865234,0.0,True
141,21.49589729309082,0.0,True
142,408.3326721191406,432.0,False
143,337.0697021484375,320.0,True
144,17.194782257080078,0.0,True
145,14.043989181518555,0.0,False
146,107.99571228027344,192.0,True
147,167.1273193359375,220.0,False
148,17.35340118408203,0.0,True
149,14.059236526489258,0.0,True
150,168.37217712402344,167.0,False
151,223.0179901123047,272.0,True
152,17.326194763183594,0.0,True
153,13.62603759765625,0.0,True
154,224.71209716796875,224.0,False
155,334.0284423828125,252.0,True
156,42.861900329589844,0.0,True
157,126.09056091308594,122.0,False
158,173.0863037109375,193.0,False
