,pred count,true count,Is in Training
0,14.423291206359863,0.0,True
1,12.902754783630371,0.0,True
2,183.7041015625,139.0,True
3,235.02720642089844,172.0,True
4,10.087153434753418,0.0,False
5,19.31029510498047,0.0,False
6,150.90884399414062,172.0,False
7,117.82250213623047,158.0,True
8,20.09986114501953,0.0,True
9,18.44190216064453,0.0,True
10,412.0660095214844,384.0,True
11,353.5538635253906,336.0,False
12,12.650586128234863,0.0,False
13,13.824389457702637,0.0,False
14,191.6002960205078,179.0,True
15,283.11663818359375,284.0,True
16,19.99304962158203,0.0,True
17,29.46300506591797,5.0,False
18,254.02761840820312,284.0,False
19,265.3320617675781,253.0,True
20,18.692140579223633,0.0,True
21,16.919170379638672,0.0,True
22,389.20562744140625,419.0,True
23,263.8487854003906,230.0,False
24,11.410199165344238,0.0,True
25,17.499858856201172,0.0,True
26,197.59402465820312,188.0,True
27,137.68087768554688,176.0,False
28,10.72724437713623,0.0,True
29,15.458746910095215,0.0,False
30,173.82521057128906,154.0,True
31,176.62782287597656,209.0,True
32,12.792737007141113,0.0,True
33,28.26321792602539,0.0,True
34,369.27935791015625,399.0,True
35,193.4905548095703,155.0,True
36,13.318624496459961,0.0,True
37,19.1044864654541,0.0,True
38,87.12142944335938,40.0,True
39,258.1963806152344,257.0,False
40,15.104668617248535,0.0,True
41,20.4372615814209,0.0,False
42,251.11831665039062,209.0,True
43,222.80154418945312,197.0,True
44,10.46193790435791,0.0,True
45,23.35801887512207,19.0,True
46,244.377197265625,205.0,True
47,207.72348022460938,232.0,True
48,13.137571334838867,0.0,True
49,13.832369804382324,0.0,True
50,208.13311767578125,213.0,True
51,238.07630920410156,227.0,True
52,13.153889656066895,0.0,True
53,20.032258987426758,0.0,True
54,248.6422882080078,250.0,True
55,283.2943115234375,266.0,True
56,17.934473037719727,0.0,True
57,46.68378829956055,44.0,True
58,311.70770263671875,484.0,False
59,271.8235778808594,323.0,False
60,16.621065139770508,0.0,True
61,14.784331321716309,0.0,False
62,187.4421844482422,162.0,False
63,114.19641876220703,81.0,True
64,11.41568660736084,0.0,True
65,15.5621976852417,0.0,False
