,pred count,true count,Is in Training
0,296.3688659667969,293.6187956258702,True
1,287.17022705078125,303.6546999088801,True
2,718.64794921875,683.8639686026906,True
3,412.48748779296875,440.61983815324925,False
4,503.5363464355469,484.930125299188,False
5,665.1959228515625,623.6334612280855,True
6,337.6663513183594,331.21151295990245,True
7,326.84844970703125,329.366374829346,True
8,519.1277465820312,531.9570669898868,False
9,313.9610900878906,273.3762057804061,True
10,418.7355041503906,391.5808725249297,True
11,406.92706298828125,418.75673379505406,True
12,418.59918212890625,393.8087973649074,True
13,533.59375,486.8648572219166,True
14,816.1695556640625,764.4063106890812,True
15,340.4705810546875,234.83117446880453,False
16,646.5501708984375,620.0885129118324,True
17,534.477294921875,497.9980177795762,True
18,566.4923706054688,532.0306140763449,True
19,266.1245422363281,240.2419580370659,True
20,513.70751953125,473.5633383972553,True
21,161.54690551757812,64.23071577449942,False
22,173.101318359375,161.03634791458109,True
23,479.8280944824219,554.059244971185,False
24,701.0238647460938,857.7623933774714,False
25,256.07293701171875,241.054217028554,True
26,354.4012756347656,227.8807084815869,False
27,739.2281494140625,686.2823920876359,True
28,902.5775146484375,838.3982650661154,True
29,288.0508117675781,272.37536990799117,True
30,440.2800598144531,300.6558158622124,False
31,576.0274047851562,555.9309568097722,True
32,426.55816650390625,386.8239421226104,True
33,111.29454803466797,98.29729718014372,True
34,624.8546752929688,712.5191181384812,False
35,746.989013671875,699.4437051460511,True
36,369.3148193359375,373.0470103085808,True
37,442.0058288574219,414.4603250543788,True
38,504.17401123046875,472.2568199615396,True
39,389.5848388671875,360.4353828507256,True
40,519.2489624023438,416.83777896958185,False
41,168.55697631835938,109.14177797272865,False
42,433.1944580078125,333.3492655606389,False
43,532.920654296875,528.7736035060333,False
44,360.15509033203125,331.6933870182698,True
45,320.677978515625,557.3030328897481,False
46,504.2701110839844,481.1570429860299,True
47,356.893310546875,408.17271045748686,False
48,501.73712158203125,372.98232459813937,False
49,310.88226318359375,227.51378929095438,False
50,229.70663452148438,215.70271729940694,True
51,506.7745056152344,474.4569299727804,True
52,635.2888793945312,591.1654679815598,True
53,444.4471435546875,488.6894335214597,False
54,485.1495666503906,450.04249550546297,True
55,605.0559692382812,511.89733027313616,False
56,407.04864501953125,382.0976731792646,True
57,306.1278381347656,299.2113104470509,True
58,503.6773681640625,677.1261825341196,False
59,244.33837890625,217.13196363266684,False
60,236.148193359375,228.95067633872895,True
61,545.3948974609375,501.1980913128548,True
62,515.800048828125,474.9070424173871,True
63,162.72865295410156,148.97036544308168,True
64,168.72071838378906,149.2618863284876,True
65,594.8357543945312,557.8186279374302,True
66,456.8838195800781,342.63633565198916,False
67,190.1763153076172,173.5983781439396,True
68,568.8250732421875,531.7597338645548,True
69,894.1226196289062,840.9476864858957,True
70,432.7940368652344,422.5082031092369,False
71,148.17892456054688,119.29494176465671,True
72,301.3318176269531,281.83863884013067,True
73,623.1968994140625,573.7388234262824,True
74,492.7237548828125,393.79709969997765,False
75,568.580810546875,535.8759421058268,True
76,651.0427856445312,609.0162429675432,True
77,467.748779296875,581.7321689882015,False
78,338.3641052246094,311.9139605032819,True
79,266.03021240234375,237.7998595542157,True
80,377.43597412109375,351.5052385041606,True
81,519.5640869140625,494.3243230414952,True
82,370.8172607421875,350.08991444801944,True
83,415.8990173339844,398.10600829240605,False
84,785.582275390625,714.017316477846,True
85,320.638671875,303.56178346553924,True
86,637.001220703125,727.3954740139612,False
87,595.3633422851562,778.0009566247348,False
88,655.9844970703125,730.126120936904,False
89,483.2768249511719,554.7644578186673,False
90,346.1327209472656,329.5687538602764,True
91,544.3018188476562,519.6525170491851,False
92,227.71881103515625,212.23703099439868,True
93,395.645751953125,391.4767971931679,True
94,630.7997436523438,563.8365967608651,True
95,203.2025909423828,183.39758846720608,True
96,462.0858459472656,451.53194554065834,True
97,576.5646362304688,538.9878263488412,True
98,497.346435546875,471.78587247841074,False
99,275.327880859375,238.39975524462426,True
